domain,intent,utterance
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","Ba al zegoen galdutako gogorarazpenik?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","Ba al zegoen galdutako tenporizadoreren bat?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","Ba al zegoen galdutako tenporizadorerik?"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","nor den konfuzio"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","nor zen konfuzio"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","nor hil zen gaur bezalako egun batean iraganean?"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","nor jaio zen gaur bezalako egun batean iraganean?"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","egun honetan iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","gaur bezalako egun batean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","gaurko egunez iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen egun honetan"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen egun honetan iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen gaur bezalako egun batean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen gaur bezalako egun batean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen gaurko egunez"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen gaurko egunez iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen egun honetan"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen egun honetan iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen gaur bezalako egun batean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen gaur bezalako egun batean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen gaurko egunez"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen gaurko egunez iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen egun honetan"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen egun honetan iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen gaur bezalako egun batean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen gaur bezalako egun batean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen gaurko egunez"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen gaurko egunez iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen egun honetan"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen egun honetan iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen gaur bezalako egun batean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen gaur bezalako egun batean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen gaurko egunez"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen gaurko egunez iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen {date} egunean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer  gertatu zen {date} egunean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen {date} egunean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","kontadazu zer gertakari historiko gertatu zen {date} egunean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen {date} egunean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer  gertatu zen {date} egunean iraganean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen {date} egunean"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","zer gertakari historiko gertatu zen {date} egunean iraganean"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu ahotsetik testurako grabaketa {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu diktaketa {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu testu-hautematea"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu testu-transkripzio modua {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu testu-transkripzioa {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktibatu testua hautemateko modua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu ahotsetik testura modua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu al dezakezu diktaketa-modua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu al dezakezu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu dezagun diktaketa modua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu dezagun testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu diktaketa modua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu diktaketa modua honetarako {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu diktaketa {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu testu-transkripzioa {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gaitu transkripzioaren funtzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua orain"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua orain mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua {name} gisa orain"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu testua {name} gisa orain mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu {name} izeneko testua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu {name} izeneko testua mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu {name} izeneko testua orain"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","grabatu {name} izeneko testua orain mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has al dezakegu diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has al dezakegu {name} izeneko diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has al dezakezu diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has al dezakezu {name} izeneko diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has al gaitezke testua gordetzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has al zaitezke testua gordetzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has dezagun diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has dezagun {name} izeneko diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","has gaitezen testua gordetzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi ahotsa testu bihurtzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi ahotsa testu bihurtzen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi ahotsetik testura grabatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi ahotsetik testurako bihurketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi ahozko informazioa grabatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi audioa transkribatzen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi diktaketa hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi diktaketa {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi esandako hitzak gordetzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi hitzak grabatzen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi idazten ahotsetik"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi ohar-konpilazioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi oharrak egiten"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi oharrak grabatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi oharrak hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi oharrak hartzen mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi oharrak hartzen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi oharrak hartzen {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi orain oharrak hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi orain oharrak hartzen mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi orain {name} izeneko oharrak hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testu-edukiak sortzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testu-grabaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testu-grabaketa {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testu-oharrak hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testu-transkripzioa sortzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua diktatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua gordetzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua grabatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua grabatzen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua hautematen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua hautematen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua hautematen {name} izenarekin"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua idazten"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua idazten {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua transkribatzeko prozesua"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testua transkribatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi testuaren dokumentazioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi transkribatzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi transkribatzen {name} gisa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko diktaketa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko diktaketa hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko ohar-konpilazioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko oharrak hartzen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko oharrak hartzen mesedez"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","hasi {name} izeneko testua hautematen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu al dezakegu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu al dezakegu oharrak hartzen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu al dezakegu testua hautematen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu al dezakegu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu dezagun diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu dezagun oharrak hartzen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu dezagun testua hautematen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu dezagun transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu oharrak hartzen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu testua hautematen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","amaitu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka al dezakezu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka al dezakezu oharrak hartzen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka al dezakezu testua hautematen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka al dezakezu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka dezagun diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka dezagun ohar-hartzea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka dezagun testu-hautematea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","buka dezagun transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","bukatu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","bukatu ohar-hartzea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","bukatu testu-hautematea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","bukatu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desaktiba al dezakezu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desaktiba al dezakezu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desaktiba dezagun diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desaktiba dezagun testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desaktibatu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desaktibatu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desgaitu al dezakezu diktaketa-modua"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desgaitu al dezakezu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desgaitu dezagun diktaketa modua"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desgaitu dezagun testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desgaitu diktaketa modua"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","desgaitu testu-transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi al dezakezu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi al dezakezu testu-hautematea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi al dezakezu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi dezagun diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi dezagun ohar-hartzea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi dezagun testu-hautematea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","geldi dezagun transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","gelditu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","gelditu ohar-hartzea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","gelditu testu-hautematea"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","gelditu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz al dezakezu diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz al dezakezu transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz al diezaiokezu oharrak hartzeari"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz al diezaiokezu testua hautemateari"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz dezagun diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz dezagun transkripzioa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz diezaiogun oharrak hartzeari"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utz diezaiogun testua hautemateari"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utzi diktaketa"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utzi oharrak hartzeari"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utzi testua hautemateari"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","utzi transkripzioa"
ovos-skill-ip.openvoiceos,"what.ssid.intent","zein sare ari zara erabiltzen konektatzeko"
ovos-skill-ip.openvoiceos,"what.ssid.intent","zein ssid ari zara erabiltzen konektatzeko"
ovos-skill-ip.openvoiceos,"what.ssid.intent","zein wifi ari zara erabiltzen konektatzeko"
ovos-skill-ip.openvoiceos,"what.ssid.intent","zein wifi-sare ari zara erabiltzen konektatzeko"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","begira  estazio espaziala non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","begira N E E non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","begira NEE non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","begira nazioarteko estazio espaziala non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","kontadazu  estazio espaziala non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","kontadazu N E E non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","kontadazu NEE non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","kontadazu nazioarteko estazio espaziala non dagoen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non dago  estazio espaziala?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non dago N E E?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non dago NEE?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non dago nazioarteko estazio espaziala?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non kokatzen da  estazio espaziala?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non kokatzen da N E E?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non kokatzen da NEE?"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","non kokatzen da nazioarteko estazio espaziala?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz egongo da  gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz egongo da  gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz egongo da gure gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz egongo da gure gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz egongo da nire gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz egongo da nire gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da  gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da  gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da  ondotik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da gure gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da gure gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da gure ondotik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da nire gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da nire gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","N E E noiz igaroko da nire ondotik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz egongo da  gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz egongo da  gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz egongo da gure gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz egongo da gure gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz egongo da nire gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz egongo da nire gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da  gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da  gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da  ondotik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da gure gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da gure gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da gure ondotik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da nire gainean?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da nire gainetik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","NEE noiz igaroko da nire ondotik?"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","estazio espaziala noiz egongo da  gainean?"
